Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2026,March,Retail,Russ,SM,S&M - Online,Actual,-1075807122,Q1,-169294386,250673733.0
2026,March,Retail,Russ,SM,S&M - Others,Actual,-1428701837,Q1,-781586267,489518573.0
2026,March,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,0,0.0
2026,March,Retail,Russ,SM,S&M - Payment Channel,Actual,0,Q1,0,0.0
2026,March,Retail,Russ,SM,S&M - PCV,Actual,0,Q1,0,0.0
2026,March,Retail,Russ,SM,S&M - Distribution Cost,Actual,-64357328,Q1,-25341670,137938557.0
2026,March,Retail,Russ,,Total S&M,Actual,-2665105682,Q1,-1025951907,1403423423.0
2026,March,Retail,Russ,,CM,Actual,5512300691,Q1,4330311845,-757678951.0
2026,March,Retail,Russ,GA,G&A - Staff Cost,Actual,-193347545,Q1,-19117335,1423122.0
2026,March,Retail,Russ,GA,G&A - Other staff cost,Actual,-549265606,Q1,-254254722,368399483.0
2026,March,Retail,Russ,GA,G&A - Facility Management and Travelling,Actual,-241666831,Q1,-77154207,6602285.0
2026,March,Retail,Russ,GA,G&A - Consultancy cost,Actual,-4401250,Q1,0,-13203750.0
2026,March,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,0,0.0
2026,March,Retail,Russ,GA,G&A - IT Cost,Actual,-13582734,Q1,90836,5775523.0
2026,March,Retail,Russ,GA,G&A - Depreciation,Actual,-488739403,Q1,-38717786,-146151614.0
2026,March,Retail,Russ,,Other income/(expenses),Actual,66111531,Q1,27645902,111631526.0
2026,March,Retail,Russ,,Total G&A (Include Depre + Others),Actual,-1424891838,Q1,-361507312,334476575.0
2026,March,Retail,Russ,EBIT,EBIT,Actual,4087408853,Q1,3968804533,-423202376.0
2026,March,Retail,Russ,EBITDA,EBITDA,Actual,4576148256,Q1,4007522319,-277050762.0
2026,April,Retail,Russ,Revenue,Revenue,Actual,3256931183,Q2,-12128190877,-7514199489.0
2026,April,Retail,Russ,COGS,COGS,Actual,-1712325923,Q2,5495389764,4440378231.0
2026,April,Retail,Russ,GP,GP,Actual,1544605260,Q2,-6632801113,-3073821258.0
2026,April,Retail,Russ,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,April,Retail,Russ,SM,S&M - Offline,Actual,27462981,Q2,123702376,678129222.0
2026,April,Retail,Russ,SM,S&M - Online,Actual,-313101429,Q2,762705693,439067027.0
2026,April,Retail,Russ,SM,S&M - Others,Actual,-306487135,Q2,1122214702,684526161.0
2026,April,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,April,Retail,Russ,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,April,Retail,Russ,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,April,Retail,Russ,SM,S&M - Distribution Cost,Actual,-32850981,Q2,31506347,155237048.0
2026,April,Retail,Russ,,Total S&M,Actual,-624976564,Q2,2040129118,1956959458.0
2026,April,Retail,Russ,,CM,Actual,919628696,Q2,-4592671995,-1116861800.0
2026,April,Retail,Russ,GA,G&A - Staff Cost,Actual,-180937126,Q2,12410419,5956090.0
2026,April,Retail,Russ,GA,G&A - Other staff cost,Actual,-292331809,Q2,256933797,427113980.0
2026,April,Retail,Russ,GA,G&A - Facility Management and Travelling,Actual,-155663690,Q2,86003141,41506590.0
2026,April,Retail,Russ,GA,G&A - Consultancy cost,Actual,-10401250,Q2,-6000000,-23605000.0
2026,April,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,0.0
2026,April,Retail,Russ,GA,G&A - IT Cost,Actual,-14165234,Q2,-582500,6883652.0
2026,April,Retail,Russ,GA,G&A - Depreciation,Actual,-469448583,Q2,19290820,-199230279.0
2026,April,Retail,Russ,,Other income/(expenses),Actual,73447043,Q2,7335512,185078569.0
2026,April,Retail,Russ,,Total G&A (Include Depre + Others),Actual,-1049500649,Q2,375391189,443703602.0
2026,April,Retail,Russ,EBIT,EBIT,Actual,-129871953,Q2,-4217280806,-673158198.0
2026,April,Retail,Russ,EBITDA,EBITDA,Actual,339576630,Q2,-4236571626,-473927919.0
2026,May,Retail,Russ,Revenue,Revenue,Actual,3443938941,Q2,187007758,-8749560607.0
2026,May,Retail,Russ,COGS,COGS,Actual,-1745298127,Q2,-32972204,5081523134.0
2026,May,Retail,Russ,GP,GP,Actual,1698640814,Q2,154035554,-3668037473.0
2026,May,Retail,Russ,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,May,Retail,Russ,SM,S&M - Offline,Actual,-13682360,Q2,-41145341,781429363.0
2026,May,Retail,Russ,SM,S&M - Online,Actual,-304456275,Q2,8645154,649333759.0
2026,May,Retail,Russ,SM,S&M - Others,Actual,-318716456,Q2,-12229321,833739711.0
2026,May,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,May,Retail,Russ,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,May,Retail,Russ,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,May,Retail,Russ,SM,S&M - Distribution Cost,Actual,-17500151,Q2,15350830,184529898.0
2026,May,Retail,Russ,,Total S&M,Actual,-654355242,Q2,-29378678,2449032731.0
2026,May,Retail,Russ,,CM,Actual,1044285572,Q2,124656876,-1219004742.0
2026,May,Retail,Russ,GA,G&A - Staff Cost,Actual,-179076037,Q2,1861089,12350147.0
2026,May,Retail,Russ,GA,G&A - Other staff cost,Actual,-240597839,Q2,51733970,560860146.0
2026,May,Retail,Russ,GA,G&A - Facility Management and Travelling,Actual,-123736452,Q2,31927238,95583540.0
2026,May,Retail,Russ,GA,G&A - Consultancy cost,Actual,-4401250,Q2,6000000,-28006250.0
2026,May,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,0.0
2026,May,Retail,Russ,GA,G&A - IT Cost,Actual,-14137510,Q2,27724,8019505.0
2026,May,Retail,Russ,GA,G&A - Depreciation,Actual,-469448583,Q2,0,-244808944.0
2026,May,Retail,Russ,,Other income/(expenses),Actual,28258799,Q2,-45188244,213337368.0
2026,May,Retail,Russ,,Total G&A (Include Depre + Others),Actual,-1003138872,Q2,46361777,617335512.0
2026,May,Retail,Russ,EBIT,EBIT,Actual,41146700,Q2,171018653,-601669230.0
2026,May,Retail,Russ,EBITDA,EBITDA,Actual,510595283,Q2,171018653,-356860286.0
2026,June,Retail,Russ,Revenue,Revenue,Actual,3228527035,Q2,-215411906,-10314296933.0
2026,June,Retail,Russ,COGS,COGS,Actual,-1591556708,Q2,153741419,5934530740.0
2026,June,Retail,Russ,GP,GP,Actual,1636970327,Q2,-61670487,-4379766193.0
2026,June,Retail,Russ,SM,S&M - O2O,Actual,0,Q2,0,0.0
2026,June,Retail,Russ,SM,S&M - Offline,Actual,-24759143,Q2,-11076783,891501804.0
2026,June,Retail,Russ,SM,S&M - Online,Actual,-277953486,Q2,26502789,898639243.0
2026,June,Retail,Russ,SM,S&M - Others,Actual,-243821425,Q2,74895031,1093210939.0
2026,June,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,0,0.0
2026,June,Retail,Russ,SM,S&M - Payment Channel,Actual,0,Q2,0,0.0
2026,June,Retail,Russ,SM,S&M - PCV,Actual,0,Q2,0,0.0
2026,June,Retail,Russ,SM,S&M - Distribution Cost,Actual,-23932851,Q2,-6432700,208529681.0
2026,June,Retail,Russ,,Total S&M,Actual,-570466905,Q2,83888337,3091881667.0
2026,June,Retail,Russ,,CM,Actual,1066503422,Q2,22217850,-1287884526.0
2026,June,Retail,Russ,GA,G&A - Staff Cost,Actual,-179266739,Q2,-190702,18553502.0
2026,June,Retail,Russ,GA,G&A - Other staff cost,Actual,-285350557,Q2,-44752718,635004341.0
2026,June,Retail,Russ,GA,G&A - Facility Management and Travelling,Actual,-127151142,Q2,-3414690,136196616.0
2026,June,Retail,Russ,GA,G&A - Consultancy cost,Actual,-5901250,Q2,-1500000,-33907500.0
2026,June,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,0,0.0
2026,June,Retail,Russ,GA,G&A - IT Cost,Actual,-14128178,Q2,9332,9164690.0
2026,June,Retail,Russ,GA,G&A - Depreciation,Actual,-469963630,Q2,-515047,-283402655.0
2026,June,Retail,Russ,,Other income/(expenses),Actual,39485742,Q2,11226943,252823110.0
2026,June,Retail,Russ,,Total G&A (Include Depre + Others),Actual,-1042275754,Q2,-39136882,734432104.0
2026,June,Retail,Russ,EBIT,EBIT,Actual,24227668,Q2,-16919032,-553452422.0
2026,June,Retail,Russ,EBITDA,EBITDA,Actual,494191298,Q2,-16403985,-270049767.0
2026,July,Retail,Russ,Revenue,Revenue,Actual,3480559174,Q3,252032139,-11570637949.0
2026,July,Retail,Russ,COGS,COGS,Actual,-1815644073,Q3,-224087365,6534705764.0
2026,July,Retail,Russ,GP,GP,Actual,1664915101,Q3,27944774,-5035932185.0
2026,July,Retail,Russ,SM,S&M - O2O,Actual,0,Q3,0,0.0
2026,July,Retail,Russ,SM,S&M - Offline,Actual,-15373235,Q3,9385908,1008761774.0
2026,July,Retail,Russ,SM,S&M - Online,Actual,-356580590,Q3,-78627104,1077328374.0
2026,July,Retail,Russ,SM,S&M - Others,Actual,-278722297,Q3,-34900872,1311863162.0
2026,July,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q3,0,0.0
2026,July,Retail,Russ,SM,S&M - Payment Channel,Actual,0,Q3,0,0.0
2026,July,Retail,Russ,SM,S&M - PCV,Actual,0,Q3,0,0.0
2026,July,Retail,Russ,SM,S&M - Distribution Cost,Actual,-22030711,Q3,1902140,233867972.0
2026,July,Retail,Russ,,Total S&M,Actual,-672706833,Q3,-102239928,3631821282.0
2026,July,Retail,Russ,,CM,Actual,992208268,Q3,-74295154,-1404110903.0
2026,July,Retail,Russ,GA,G&A - Staff Cost,Actual,-179167736,Q3,99003,24855860.0
2026,July,Retail,Russ,GA,G&A - Other staff cost,Actual,-280677546,Q3,4673011,685909808.0
2026,July,Retail,Russ,GA,G&A - Facility Management and Travelling,Actual,-124801329,Q3,2349813,172449893.0
2026,July,Retail,Russ,GA,G&A - Consultancy cost,Actual,-5276250,Q3,625000,-39183750.0
2026,July,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q3,0,0.0
2026,July,Retail,Russ,GA,G&A - IT Cost,Actual,-13731166,Q3,397012,10706887.0
2026,July,Retail,Russ,GA,G&A - Depreciation,Actual,-469963630,Q3,0,-321996366.0
2026,July,Retail,Russ,,Other income/(expenses),Actual,35831563,Q3,-3654179,288654673.0
2026,July,Retail,Russ,,Total G&A (Include Depre + Others),Actual,-1037786094,Q3,4489660,821397005.0
2026,July,Retail,Russ,EBIT,EBIT,Actual,-45577826,Q3,-69805494,-582713898.0
2026,July,Retail,Russ,EBITDA,EBITDA,Actual,424385804,Q3,-69805494,-260717532.0
2026,August,Retail,Russ,Revenue,Revenue,Run-rate,3624972479,Q3,144413305,-12968544598.0
2026,August,Retail,Russ,COGS,COGS,Run-rate,-1837735106,Q3,-22091033,7258639013.0
2026,August,Retail,Russ,GP,GP,Run-rate,1787237373,Q3,122322272,-5709905585.0
2026,August,Retail,Russ,SM,S&M - O2O,Run-rate,0,Q3,0,0.0
2026,August,Retail,Russ,SM,S&M - Offline,Run-rate,-17938246,Q3,-2565011,1131395506.0
2026,August,Retail,Russ,SM,S&M - Online,Run-rate,-332625099,Q3,23955491,1171648001.0
2026,August,Retail,Russ,SM,S&M - Others,Run-rate,-299045166,Q3,-20322869,1540220304.0
2026,August,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Run-rate,0,Q3,0,0.0
2026,August,Retail,Russ,SM,S&M - Payment Channel,Run-rate,0,Q3,0,0.0
2026,August,Retail,Russ,SM,S&M - PCV,Run-rate,0,Q3,0,0.0
2026,August,Retail,Russ,SM,S&M - Distribution Cost,Run-rate,-21154571,Q3,876140,262942192.0
2026,August,Retail,Russ,,Total S&M,Run-rate,-670763082,Q3,1943751,4106206003.0
2026,August,Retail,Russ,,CM,Run-rate,1116474291,Q3,124266023,-1603699582.0
2026,August,Retail,Russ,GA,G&A - Staff Cost,Run-rate,-179167736,Q3,0,31158218.0
2026,August,Retail,Russ,GA,G&A - Other staff cost,Run-rate,-268875314,Q3,11802232,718407242.0
2026,August,Retail,Russ,GA,G&A - Facility Management and Travelling,Run-rate,-125229641,Q3,-428312,197906626.0
2026,August,Retail,Russ,GA,G&A - Consultancy cost,Run-rate,-5192917,Q3,83333,-44376667.0
2026,August,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Run-rate,0,Q3,0,0.0
2026,August,Retail,Russ,GA,G&A - IT Cost,Run-rate,-13998951,Q3,-267785,11981299.0
2026,August,Retail,Russ,GA,G&A - Depreciation,Run-rate,-469791948,Q3,171682,-360418395.0
2026,August,Retail,Russ,,Other income/(expenses),Run-rate,26064514,Q3,-9767049,314719187.0
2026,August,Retail,Russ,,Total G&A (Include Depre + Others),Run-rate,-1036191993,Q3,1594101,869377510.0
2026,August,Retail,Russ,EBIT,EBIT,Run-rate,80282298,Q3,125860124,-734322072.0
2026,August,Retail,Russ,EBITDA,EBITDA,Run-rate,550074246,Q3,125688442,-373903677.0
2026,September,Retail,Russ,Revenue,Revenue,Forecast,4012962925,Q3,387990445.7,-14607581169.0
2026,September,Retail,Russ,COGS,COGS,Forecast,-2037001550,Q3,-199266443.6,8104157206.0
2026,September,Retail,Russ,GP,GP,Forecast,1975961375,Q3,188724002.1,-6503423963.0
2026,September,Retail,Russ,SM,S&M - O2O,Forecast,0,Q3,0,0.0
2026,September,Retail,Russ,SM,S&M - Offline,Forecast,-20118622.22,Q3,-2180376.222,1252576871.0
2026,September,Retail,Russ,SM,S&M - Online,Forecast,-345591480.1,Q3,-12966381.11,1351692474.0
2026,September,Retail,Russ,SM,S&M - Others,Forecast,-318857132.3,Q3,-19811966.28,1814823119.0
2026,September,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q3,0,0.0
2026,September,Retail,Russ,SM,S&M - Payment Channel,Forecast,0,Q3,0,0.0
2026,September,Retail,Russ,SM,S&M - PCV,Forecast,0,Q3,0,0.0
2026,September,Retail,Russ,SM,S&M - Distribution Cost,Forecast,-26103818.92,Q3,-4949247.919,293358368.1
2026,September,Retail,Russ,,Total S&M,Forecast,-710671053.5,Q3,-39907971.54,4712450831.0
2026,September,Retail,Russ,,CM,Forecast,1265290322,Q3,148816030.5,-1790973131.0
2026,September,Retail,Russ,GA,G&A - Staff Cost,Forecast,-185470094,Q3,-6302358,31158218.0
2026,September,Retail,Russ,GA,G&A - Other staff cost,Forecast,-301974829,Q3,-33099515,755552383.0
2026,September,Retail,Russ,GA,G&A - Facility Management and Travelling,Forecast,-180863984,Q3,-55634343,197906626.0
2026,September,Retail,Russ,GA,G&A - Consultancy cost,Forecast,0,Q3,5192917,-44376667.0
2026,September,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q3,0,0.0
2026,September,Retail,Russ,GA,G&A - IT Cost,Forecast,-15273363,Q3,-1274412,11981299.0
2026,September,Retail,Russ,GA,G&A - Depreciation,Forecast,-457262503,Q3,12529445,-386310979.0
2026,September,Retail,Russ,,Other income/(expenses),Forecast,0,Q3,-26064514,314719187.0
2026,September,Retail,Russ,,Total G&A (Include Depre + Others),Forecast,-1140844773,Q3,-104652780,880630067.0
2026,September,Retail,Russ,EBIT,EBIT,Forecast,124445548.5,Q3,44163250.54,-910343064.5
2026,September,Retail,Russ,EBITDA,EBITDA,Forecast,581708051.5,Q3,31633805.54,-524032085.5
2026,October,Retail,Russ,Revenue,Revenue,Forecast,4318844968,Q4,305882043.7,-16269202992.0
2026,October,Retail,Russ,COGS,COGS,Forecast,-2211924466,Q4,-174922916.7,8942270803.0
2026,October,Retail,Russ,GP,GP,Forecast,2106920502,Q4,130959127,-7326932189.0
2026,October,Retail,Russ,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,October,Retail,Russ,SM,S&M - Offline,Forecast,-19232144.68,Q4,886477.5442,1382856396.0
2026,October,Retail,Russ,SM,S&M - Online,Forecast,-368874852,Q4,-23283371.89,1509098700.0
2026,October,Retail,Russ,SM,S&M - Others,Forecast,-348446280.4,Q4,-29589148.09,2094325851.0
2026,October,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,October,Retail,Russ,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,October,Retail,Russ,SM,S&M - PCV,Forecast,0,Q4,0,0.0
2026,October,Retail,Russ,SM,S&M - Distribution Cost,Forecast,-26874271.75,Q4,-770452.8338,326288764.3
2026,October,Retail,Russ,,Total S&M,Forecast,-763427548.8,Q4,-52756495.27,5312569712.0
2026,October,Retail,Russ,,CM,Forecast,1343492953,Q4,78202631.73,-2014362477.0
2026,October,Retail,Russ,GA,G&A - Staff Cost,Forecast,-185470094,Q4,0,31158218.0
2026,October,Retail,Russ,GA,G&A - Other staff cost,Forecast,-301974829,Q4,0,812405561.0
2026,October,Retail,Russ,GA,G&A - Facility Management and Travelling,Forecast,-179414004,Q4,1449980,197906626.0
2026,October,Retail,Russ,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-44376667.0
2026,October,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,0.0
2026,October,Retail,Russ,GA,G&A - IT Cost,Forecast,-15273363,Q4,0,11981299.0
2026,October,Retail,Russ,GA,G&A - Depreciation,Forecast,-457262503,Q4,0,-412203563.0
2026,October,Retail,Russ,,Other income/(expenses),Forecast,0,Q4,0,314719187.0
2026,October,Retail,Russ,,Total G&A (Include Depre + Others),Forecast,-1139394793,Q4,1449980,911590661.0
2026,October,Retail,Russ,EBIT,EBIT,Forecast,204098160.3,Q4,79652611.73,-1102771816.0
2026,October,Retail,Russ,EBITDA,EBITDA,Forecast,661360663.3,Q4,79652611.73,-690568253.2
2026,November,Retail,Russ,Revenue,Revenue,Forecast,4102980943,Q4,-215864025,-17881056073.0
2026,November,Retail,Russ,COGS,COGS,Forecast,-2088075995,Q4,123848471.8,9768760162.0
2026,November,Retail,Russ,GP,GP,Forecast,2014904949,Q4,-92015553.19,-8112295912.0
2026,November,Retail,Russ,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,November,Retail,Russ,SM,S&M - Offline,Forecast,-20977056.59,Q4,-1744911.91,1519750191.0
2026,November,Retail,Russ,SM,S&M - Online,Forecast,-366457534.7,Q4,2417317.257,1656976227.0
2026,November,Retail,Russ,SM,S&M - Others,Forecast,-331871062,Q4,16575218.35,2362512362.0
2026,November,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,November,Retail,Russ,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,November,Retail,Russ,SM,S&M - PCV,Forecast,0,Q4,0,0.0
2026,November,Retail,Russ,SM,S&M - Distribution Cost,Forecast,-25381154.25,Q4,1493117.501,358055950.1
2026,November,Retail,Russ,,Total S&M,Forecast,-744686807.6,Q4,18740741.2,5897294730.0
2026,November,Retail,Russ,,CM,Forecast,1270218141,Q4,-73274812,-2215001182.0
2026,November,Retail,Russ,GA,G&A - Staff Cost,Forecast,-185470094,Q4,0,31158218.0
2026,November,Retail,Russ,GA,G&A - Other staff cost,Forecast,-301974829,Q4,0,853320774.0
2026,November,Retail,Russ,GA,G&A - Facility Management and Travelling,Forecast,-171445021,Q4,7968983,197906626.0
2026,November,Retail,Russ,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-44376667.0
2026,November,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,0.0
2026,November,Retail,Russ,GA,G&A - IT Cost,Forecast,-15273363,Q4,0,11981299.0
2026,November,Retail,Russ,GA,G&A - Depreciation,Forecast,-457262503,Q4,0,-438096147.0
2026,November,Retail,Russ,,Other income/(expenses),Forecast,0,Q4,0,314719187.0
2026,November,Retail,Russ,,Total G&A (Include Depre + Others),Forecast,-1131425810,Q4,7968983,926613290.0
2026,November,Retail,Russ,EBIT,EBIT,Forecast,138792331.3,Q4,-65305829,-1288387892.0
2026,November,Retail,Russ,EBITDA,EBITDA,Forecast,596054834.3,Q4,-65305829,-850291744.9
2026,December,Retail,Russ,Revenue,Revenue,Forecast,5669169989,Q4,1566189046,-20121918249.0
2026,December,Retail,Russ,COGS,COGS,Forecast,-2888849495,Q4,-800773500.2,10914027071.0
2026,December,Retail,Russ,GP,GP,Forecast,2780320494,Q4,765415545.6,-9207891178.0
2026,December,Retail,Russ,SM,S&M - O2O,Forecast,0,Q4,0,0.0
2026,December,Retail,Russ,SM,S&M - Offline,Forecast,-26623203.64,Q4,-5646147.054,1690877791.0
2026,December,Retail,Russ,SM,S&M - Online,Forecast,-382215027.8,Q4,-15757493.06,1828463451.0
2026,December,Retail,Russ,SM,S&M - Others,Forecast,-455488260.2,Q4,-123617198.2,2737577479.0
2026,December,Retail,Russ,SM,S&M - Others (FD & SS Cashback),Forecast,0,Q4,0,0.0
2026,December,Retail,Russ,SM,S&M - Payment Channel,Forecast,0,Q4,0,0.0
2026,December,Retail,Russ,SM,S&M - PCV,Forecast,0,Q4,0,0.0
2026,December,Retail,Russ,SM,S&M - Distribution Cost,Forecast,-28588883.03,Q4,-3207728.783,392747324.0
2026,December,Retail,Russ,,Total S&M,Forecast,-892915374.7,Q4,-148228567.1,6649666045.0
2026,December,Retail,Russ,,CM,Forecast,1887405120,Q4,617186978.5,-2558225133.0
2026,December,Retail,Russ,GA,G&A - Staff Cost,Forecast,-185470094,Q4,0,31158218.0
2026,December,Retail,Russ,GA,G&A - Other staff cost,Forecast,-407666019.2,Q4,-105691190.2,809516234.9
2026,December,Retail,Russ,GA,G&A - Facility Management and Travelling,Forecast,-229390933,Q4,-57945912,197906626.0
2026,December,Retail,Russ,GA,G&A - Consultancy cost,Forecast,0,Q4,0,-44376667.0
2026,December,Retail,Russ,GA,G&A - Corporate Action (Adj. Total),Forecast,0,Q4,0,0.0
2026,December,Retail,Russ,GA,G&A - IT Cost,Forecast,-15273363,Q4,0,11981299.0
2026,December,Retail,Russ,GA,G&A - Depreciation,Forecast,-457262503,Q4,0,-463988731.0
2026,December,Retail,Russ,,Other income/(expenses),Forecast,0,Q4,0,314719187.0
2026,December,Retail,Russ,,Total G&A (Include Depre + Others),Forecast,-1295062912,Q4,-163637102.2,856916166.9
2026,December,Retail,Russ,EBIT,EBIT,Forecast,592342207.7,Q4,453549876.4,-1701308966.0
2026,December,Retail,Russ,EBITDA,EBITDA,Forecast,1049604711,Q4,453549876.4,-1237320235.0
2026,January,Retail,Openlabs,Revenue,Revenue,Actual,0,Q1,,
2026,January,Retail,Openlabs,COGS,COGS,Actual,0,Q1,,
2026,January,Retail,Openlabs,GP,GP,Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - O2O,Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Offline,Actual,-45200309,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Online,Actual,-63436932,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Others,Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Payment Channel,Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - PCV,Actual,0,Q1,,
2026,January,Retail,Openlabs,SM,S&M - Distribution Cost,Actual,0,Q1,,
2026,January,Retail,Openlabs,,Total S&M,Actual,-108637241,Q1,,
2026,January,Retail,Openlabs,,CM,Actual,-108637241,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Staff Cost,Actual,-109033335,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Other staff cost,Actual,-70000,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Facility Management and Travelling,Actual,-12813998,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Consultancy cost,Actual,-15054460,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2026,January,Retail,Openlabs,GA,G&A - IT Cost,Actual,-3933438,Q1,,
2026,January,Retail,Openlabs,GA,G&A - Depreciation,Actual,-96853395,Q1,,
2026,January,Retail,Openlabs,,Other income/(expenses),Actual,-64807648,Q1,,
2026,January,Retail,Openlabs,,Total G&A (Include Depre + Others),Actual,-302566274,Q1,,
2026,January,Retail,Openlabs,EBIT,EBIT,Actual,-411203515,Q1,,
2026,January,Retail,Openlabs,EBITDA,EBITDA,Actual,-314350120,Q1,,
2026,February,Retail,Openlabs,Revenue,Revenue,Actual,0,Q1,0,0.0
2026,February,Retail,Openlabs,COGS,COGS,Actual,0,Q1,0,0.0
2026,February,Retail,Openlabs,GP,GP,Actual,0,Q1,0,0.0
2026,February,Retail,Openlabs,SM,S&M - O2O,Actual,0,Q1,0,0.0
2026,February,Retail,Openlabs,SM,S&M - Offline,Actual,-28746463,Q1,16453846,-73946772.0
2026,February,Retail,Openlabs,SM,S&M - Online,Actual,-32168743,Q1,31268189,-95605675.0
